zone_id,zone_type,date,day_of_week,day_type,hour_of_day,is_holiday,temperature_c,ev_adoption_index,actual_demand_kw,baseline_demand_kw,lag_1h,lag_24h,rolling_mean_24h
Hebbal,mixed,2026-04-03,Friday,weekday,16,0,31.8,0.25,56392.05,59597.24,50418.39,53012.41,51715.4
Hebbal,mixed,2026-04-03,Friday,weekday,17,0,31.8,0.25,65095.48,68361.54,56392.05,69653.18,63022.61
Hebbal,mixed,2026-04-03,Friday,weekday,18,0,31.8,0.25,66092.92,92233.82,65095.48,74644.52,69870.0
Hebbal,mixed,2026-04-03,Friday,weekday,19,0,31.8,0.25,70464.8,88978.51,66092.92,71635.21,68864.07
Hebbal,mixed,2026-04-03,Friday,weekday,20,0,31.8,0.25,56788.52,73787.06,70464.8,54043.11,62253.96
Hebbal,mixed,2026-04-03,Friday,weekday,21,0,31.8,0.25,45245.52,56425.4,56788.52,45523.1,51155.81
Hebbal,mixed,2026-04-03,Friday,weekday,22,0,31.8,0.25,29978.31,31551.48,45245.52,31732.41,38488.96
Hebbal,mixed,2026-04-03,Friday,weekday,23,0,31.8,0.25,20484.61,22787.18,29978.31,20969.94,25474.12
Hebbal,mixed,2026-04-04,Saturday,weekend,0,0,30.6,0.25,14790.62,16389.24,20484.61,17040.73,18762.67
Hebbal,mixed,2026-04-04,Saturday,weekend,1,0,30.6,0.25,11276.47,11174.48,14790.62,11819.1,13304.86
Hebbal,mixed,2026-04-04,Saturday,weekend,2,0,30.6,0.25,8667.98,8939.59,11276.47,10076.57,10676.52
Hebbal,mixed,2026-04-04,Saturday,weekend,3,0,30.6,0.25,6705.77,7449.65,8667.98,8448.17,8558.08
Hebbal,mixed,2026-04-04,Saturday,weekend,4,0,30.6,0.25,9143.7,8939.59,6705.77,10248.96,8477.36
Hebbal,mixed,2026-04-04,Saturday,weekend,5,0,30.6,0.25,10673.64,11174.48,9143.7,11552.79,10348.25
Hebbal,mixed,2026-04-04,Saturday,weekend,6,0,30.6,0.25,16525.18,18624.14,10673.64,22404.44,16539.04
Hebbal,mixed,2026-04-04,Saturday,weekend,7,0,30.6,0.25,30403.33,31288.55,16525.18,32502.73,24513.96
Hebbal,mixed,2026-04-04,Saturday,weekend,8,0,30.6,0.25,40888.47,44697.93,30403.33,47221.54,38812.43
Hebbal,mixed,2026-04-04,Saturday,weekend,9,0,30.6,0.25,48357.78,48422.76,40888.47,50036.43,45462.45
Hebbal,mixed,2026-04-04,Saturday,weekend,10,0,30.6,0.25,46225.32,46187.86,48357.78,52304.7,50331.24
Hebbal,mixed,2026-04-04,Saturday,weekend,11,0,30.6,0.25,45831.62,44697.93,46225.32,53545.5,49885.41
Hebbal,mixed,2026-04-04,Saturday,weekend,12,0,30.6,0.25,44711.3,46932.83,45831.62,53982.03,49906.82
Hebbal,mixed,2026-04-04,Saturday,weekend,13,0,30.6,0.25,40853.91,43208.0,44711.3,50911.62,47811.46
Hebbal,mixed,2026-04-04,Saturday,weekend,14,0,30.6,0.25,40604.58,40973.1,40853.91,42333.13,41593.52
Hebbal,mixed,2026-04-04,Saturday,weekend,15,0,30.6,0.25,40066.17,44697.93,40604.58,50418.39,45511.49
Hebbal,mixed,2026-04-04,Saturday,weekend,16,0,30.6,0.25,48607.54,50657.65,40066.17,56392.05,48229.11
Hebbal,mixed,2026-04-04,Saturday,weekend,17,0,30.6,0.25,55749.79,58107.31,48607.54,65095.48,56851.51
Hebbal,mixed,2026-04-04,Saturday,weekend,18,0,30.6,0.25,56345.53,78398.75,55749.79,66092.92,60921.35
Hebbal,mixed,2026-04-04,Saturday,weekend,19,0,30.6,0.25,57414.81,75631.74,56345.53,70464.8,63405.17
Hebbal,mixed,2026-04-04,Saturday,weekend,20,0,30.6,0.25,50972.48,62719.0,57414.81,56788.52,57101.66
Hebbal,mixed,2026-04-04,Saturday,weekend,21,0,30.6,0.25,38995.89,47961.59,50972.48,45245.52,48109.0
Hebbal,mixed,2026-04-04,Saturday,weekend,22,0,30.6,0.25,23903.89,26818.76,38995.89,29978.31,34487.1
Hebbal,mixed,2026-04-04,Saturday,weekend,23,0,30.6,0.25,17238.78,19369.1,23903.89,20484.61,22194.25
Hebbal,mixed,2026-04-05,Sunday,weekend,0,0,29.1,0.25,16544.74,16389.24,17238.78,14790.62,16014.7
Hebbal,mixed,2026-04-05,Sunday,weekend,1,0,29.1,0.25,10010.47,11174.48,16544.74,11276.47,13910.6
Hebbal,mixed,2026-04-05,Sunday,weekend,2,0,29.1,0.25,8813.58,8939.59,10010.47,8667.98,9339.22
Hebbal,mixed,2026-04-05,Sunday,weekend,3,0,29.1,0.25,6642.16,7449.65,8813.58,6705.77,7759.68
Hebbal,mixed,2026-04-05,Sunday,weekend,4,0,29.1,0.25,8681.63,8939.59,6642.16,9143.7,7892.93
Hebbal,mixed,2026-04-05,Sunday,weekend,5,0,29.1,0.25,10397.28,11174.48,8681.63,10673.64,9677.63
Hebbal,mixed,2026-04-05,Sunday,weekend,6,0,29.1,0.25,18557.2,18624.14,10397.28,16525.18,13461.23
Hebbal,mixed,2026-04-05,Sunday,weekend,7,0,29.1,0.25,28528.91,31288.55,18557.2,30403.33,24480.26
Hebbal,mixed,2026-04-05,Sunday,weekend,8,0,29.1,0.25,43517.58,44697.93,28528.91,40888.47,34708.69
Hebbal,mixed,2026-04-05,Sunday,weekend,9,0,29.1,0.25,44166.59,48422.76,43517.58,48357.78,45937.68
Hebbal,mixed,2026-04-05,Sunday,weekend,10,0,29.1,0.25,45492.21,46187.86,44166.59,46225.32,45195.96
Hebbal,mixed,2026-04-05,Sunday,weekend,11,0,29.1,0.25,45114.62,44697.93,45492.21,45831.62,45661.92
Hebbal,mixed,2026-04-05,Sunday,weekend,12,0,29.1,0.25,42028.94,46932.83,45114.62,44711.3,44912.96
Hebbal,mixed,2026-04-05,Sunday,weekend,13,0,29.1,0.25,43564.17,43208.0,42028.94,40853.91,41441.43
Hebbal,mixed,2026-04-05,Sunday,weekend,14,0,29.1,0.25,39606.24,40973.1,43564.17,40604.58,42084.38
Hebbal,mixed,2026-04-05,Sunday,weekend,15,0,29.1,0.25,40029.66,44697.93,39606.24,40066.17,39836.21
Hebbal,mixed,2026-04-05,Sunday,weekend,16,0,29.1,0.25,47686.06,50657.65,40029.66,48607.54,44318.6
Hebbal,mixed,2026-04-05,Sunday,weekend,17,0,29.1,0.25,52337.4,58107.31,47686.06,55749.79,51717.93
Hebbal,mixed,2026-04-05,Sunday,weekend,18,0,29.1,0.25,62239.9,78398.75,52337.4,56345.53,54341.46
Hebbal,mixed,2026-04-05,Sunday,weekend,19,0,29.1,0.25,60587.94,75631.74,62239.9,57414.81,59827.35
Hebbal,mixed,2026-04-05,Sunday,weekend,20,0,29.1,0.25,45202.42,62719.0,60587.94,50972.48,55780.21
Hebbal,mixed,2026-04-05,Sunday,weekend,21,0,29.1,0.25,36929.77,47961.59,45202.42,38995.89,42099.15
Hebbal,mixed,2026-04-05,Sunday,weekend,22,0,29.1,0.25,26827.44,26818.76,36929.77,23903.89,30416.83
Hebbal,mixed,2026-04-05,Sunday,weekend,23,0,29.1,0.25,19734.09,19369.1,26827.44,17238.78,22033.11
Hebbal,mixed,2026-04-06,Monday,weekday,0,0,30.1,0.25,19686.27,19281.46,19734.09,16544.74,18139.42
Hebbal,mixed,2026-04-06,Monday,weekday,1,0,30.1,0.25,12591.92,13146.45,19686.27,10010.47,14848.37
Hebbal,mixed,2026-04-06,Monday,weekday,2,0,30.1,0.25,9846.77,10517.16,12591.92,8813.58,10702.75
Hebbal,mixed,2026-04-06,Monday,weekday,3,0,30.1,0.25,8811.98,8764.3,9846.77,6642.16,8244.47
Hebbal,mixed,2026-04-06,Monday,weekday,4,0,30.1,0.25,10005.1,10517.16,8811.98,8681.63,8746.81
Hebbal,mixed,2026-04-06,Monday,weekday,5,0,30.1,0.25,12464.14,13146.45,10005.1,10397.28,10201.19
Hebbal,mixed,2026-04-06,Monday,weekday,6,0,30.1,0.25,20835.04,21910.75,12464.14,18557.2,15510.67
Hebbal,mixed,2026-04-06,Monday,weekday,7,0,30.1,0.25,37002.37,36810.06,20835.04,28528.91,24681.97
Hebbal,mixed,2026-04-06,Monday,weekday,8,0,30.1,0.25,52741.59,52585.8,37002.37,43517.58,40259.98
Hebbal,mixed,2026-04-06,Monday,weekday,9,0,30.1,0.25,53417.66,56967.95,52741.59,44166.59,48454.09
Hebbal,mixed,2026-04-06,Monday,weekday,10,0,30.1,0.25,50370.8,54338.66,53417.66,45492.21,49454.93
Hebbal,mixed,2026-04-06,Monday,weekday,11,0,30.1,0.25,50017.03,52585.8,50370.8,45114.62,47742.71
Hebbal,mixed,2026-04-06,Monday,weekday,12,0,30.1,0.25,53198.09,55215.09,50017.03,42028.94,46022.99
Hebbal,mixed,2026-04-06,Monday,weekday,13,0,30.1,0.25,46385.49,50832.94,53198.09,43564.17,48381.13
Hebbal,mixed,2026-04-06,Monday,weekday,14,0,30.1,0.25,48067.43,48203.65,46385.49,39606.24,42995.86
Hebbal,mixed,2026-04-06,Monday,weekday,15,0,30.1,0.25,49973.4,52585.8,48067.43,40029.66,44048.54
Hebbal,mixed,2026-04-06,Monday,weekday,16,0,30.1,0.25,55252.16,59597.24,49973.4,47686.06,48829.73
Hebbal,mixed,2026-04-06,Monday,weekday,17,0,30.1,0.25,61010.48,68361.54,55252.16,52337.4,53794.78
Hebbal,mixed,2026-04-06,Monday,weekday,18,0,30.1,0.25,67984.5,92233.82,61010.48,62239.9,61625.19
Hebbal,mixed,2026-04-06,Monday,weekday,19,0,30.1,0.25,73365.18,88978.51,67984.5,60587.94,64286.22
Hebbal,mixed,2026-04-06,Monday,weekday,20,0,30.1,0.25,54989.29,73787.06,73365.18,45202.42,59283.8
Hebbal,mixed,2026-04-06,Monday,weekday,21,0,30.1,0.25,41104.49,56425.4,54989.29,36929.77,45959.53
Hebbal,mixed,2026-04-06,Monday,weekday,22,0,30.1,0.25,29859.95,31551.48,41104.49,26827.44,33965.96
Hebbal,mixed,2026-04-06,Monday,weekday,23,0,30.1,0.25,21032.22,22787.18,29859.95,19734.09,24797.02
Hebbal,mixed,2026-04-07,Tuesday,weekday,0,0,28.1,0.25,17843.67,19281.46,21032.22,19686.27,20359.25
Hebbal,mixed,2026-04-07,Tuesday,weekday,1,0,28.1,0.25,12608.79,13146.45,17843.67,12591.92,15217.79
Hebbal,mixed,2026-04-07,Tuesday,weekday,2,0,28.1,0.25,10099.22,10517.16,12608.79,9846.77,11227.78
Hebbal,mixed,2026-04-07,Tuesday,weekday,3,0,28.1,0.25,8155.39,8764.3,10099.22,8811.98,9455.6
Hebbal,mixed,2026-04-07,Tuesday,weekday,4,0,28.1,0.25,9931.89,10517.16,8155.39,10005.1,9080.25
Hebbal,mixed,2026-04-07,Tuesday,weekday,5,0,28.1,0.25,13452.99,13146.45,9931.89,12464.14,11198.01
Hebbal,mixed,2026-04-07,Tuesday,weekday,6,0,28.1,0.25,20457.87,21910.75,13452.99,20835.04,17144.01
Hebbal,mixed,2026-04-07,Tuesday,weekday,7,0,28.1,0.25,33701.06,36810.06,20457.87,37002.37,28730.12
Hebbal,mixed,2026-04-07,Tuesday,weekday,8,0,28.1,0.25,48026.1,52585.8,33701.06,52741.59,43221.32
Hebbal,mixed,2026-04-07,Tuesday,weekday,9,0,28.1,0.25,53888.55,56967.95,48026.1,53417.66,50721.88
Hebbal,mixed,2026-04-07,Tuesday,weekday,10,0,28.1,0.25,53899.98,54338.66,53888.55,50370.8,52129.68
Hebbal,mixed,2026-04-07,Tuesday,weekday,11,0,28.1,0.25,47725.78,52585.8,53899.98,50017.03,51958.51
Hebbal,mixed,2026-04-07,Tuesday,weekday,12,0,28.1,0.25,54346.76,55215.09,47725.78,53198.09,50461.93
Hebbal,mixed,2026-04-07,Tuesday,weekday,13,0,28.1,0.25,44703.16,50832.94,54346.76,46385.49,50366.12
Hebbal,mixed,2026-04-07,Tuesday,weekday,14,0,28.1,0.25,45312.77,48203.65,44703.16,48067.43,46385.29
Hebbal,mixed,2026-04-07,Tuesday,weekday,15,0,28.1,0.25,52292.24,52585.8,45312.77,49973.4,47643.08
Hebbal,mixed,2026-04-07,Tuesday,weekday,16,0,28.1,0.25,55294.73,59597.24,52292.24,55252.16,53772.2
Hebbal,mixed,2026-04-07,Tuesday,weekday,17,0,28.1,0.25,65770.18,68361.54,55294.73,61010.48,58152.61
Hebbal,mixed,2026-04-07,Tuesday,weekday,18,0,28.1,0.25,67600.06,92233.82,65770.18,67984.5,66877.34
Hebbal,mixed,2026-04-07,Tuesday,weekday,19,0,28.1,0.25,71095.15,88978.51,67600.06,73365.18,70482.62
Hebbal,mixed,2026-04-07,Tuesday,weekday,20,0,28.1,0.25,52693.31,73787.06,71095.15,54989.29,63042.22
Hebbal,mixed,2026-04-07,Tuesday,weekday,21,0,28.1,0.25,45852.44,56425.4,52693.31,41104.49,46898.9
Hebbal,mixed,2026-04-07,Tuesday,weekday,22,0,28.1,0.25,28598.0,31551.48,45852.44,29859.95,37856.19
Hebbal,mixed,2026-04-07,Tuesday,weekday,23,0,28.1,0.25,23002.11,22787.18,28598.0,21032.22,24815.11
Hebbal,mixed,2026-04-08,Wednesday,weekday,0,0,29.4,0.25,19017.57,19281.46,23002.11,17843.67,20422.89
Hebbal,mixed,2026-04-08,Wednesday,weekday,1,0,29.4,0.25,12158.29,13146.45,19017.57,12608.79,15813.18
Hebbal,mixed,2026-04-08,Wednesday,weekday,2,0,29.4,0.25,10666.86,10517.16,12158.29,10099.22,11128.76
Hebbal,mixed,2026-04-08,Wednesday,weekday,3,0,29.4,0.25,7848.32,8764.3,10666.86,8155.39,9411.12
Hebbal,mixed,2026-04-08,Wednesday,weekday,4,0,29.4,0.25,9501.13,10517.16,7848.32,9931.89,8890.1
Hebbal,mixed,2026-04-08,Wednesday,weekday,5,0,29.4,0.25,12506.47,13146.45,9501.13,13452.99,11477.06
Hebbal,mixed,2026-04-08,Wednesday,weekday,6,0,29.4,0.25,19471.56,21910.75,12506.47,20457.87,16482.17
Hebbal,mixed,2026-04-08,Wednesday,weekday,7,0,29.4,0.25,33351.91,36810.06,19471.56,33701.06,26586.31
Hebbal,mixed,2026-04-08,Wednesday,weekday,8,0,29.4,0.25,53637.65,52585.8,33351.91,48026.1,40689.01
Hebbal,mixed,2026-04-08,Wednesday,weekday,9,0,29.4,0.25,58391.52,56967.95,53637.65,53888.55,53763.1
Hebbal,mixed,2026-04-08,Wednesday,weekday,10,0,29.4,0.25,50726.51,54338.66,58391.52,53899.98,56145.75
Hebbal,mixed,2026-04-08,Wednesday,weekday,11,0,29.4,0.25,53473.54,52585.8,50726.51,47725.78,49226.15
Hebbal,mixed,2026-04-08,Wednesday,weekday,12,0,29.4,0.25,52962.94,55215.09,53473.54,54346.76,53910.15
Hebbal,mixed,2026-04-08,Wednesday,weekday,13,0,29.4,0.25,46628.76,50832.94,52962.94,44703.16,48833.05
Hebbal,mixed,2026-04-08,Wednesday,weekday,14,0,29.4,0.25,47394.92,48203.65,46628.76,45312.77,45970.76
Hebbal,mixed,2026-04-08,Wednesday,weekday,15,0,29.4,0.25,51355.01,52585.8,47394.92,52292.24,49843.58
Hebbal,mixed,2026-04-08,Wednesday,weekday,16,0,29.4,0.25,61201.26,59597.24,51355.01,55294.73,53324.87
Hebbal,mixed,2026-04-08,Wednesday,weekday,17,0,29.4,0.25,62658.73,68361.54,61201.26,65770.18,63485.72
Hebbal,mixed,2026-04-08,Wednesday,weekday,18,0,29.4,0.25,72902.29,92233.82,62658.73,67600.06,65129.4
Hebbal,mixed,2026-04-08,Wednesday,weekday,19,0,29.4,0.25,63539.13,88978.51,72902.29,71095.15,71998.72
Hebbal,mixed,2026-04-08,Wednesday,weekday,20,0,29.4,0.25,53250.61,73787.06,63539.13,52693.31,58116.22
Hebbal,mixed,2026-04-08,Wednesday,weekday,21,0,29.4,0.25,39959.03,56425.4,53250.61,45852.44,49551.53
Hebbal,mixed,2026-04-08,Wednesday,weekday,22,0,29.4,0.25,32450.36,31551.48,39959.03,28598.0,34278.51
Hebbal,mixed,2026-04-08,Wednesday,weekday,23,0,29.4,0.25,22751.67,22787.18,32450.36,23002.11,27726.24
Hebbal,mixed,2026-04-09,Thursday,weekday,0,0,31.1,0.25,18391.87,19281.46,22751.67,19017.57,20884.62
Hebbal,mixed,2026-04-09,Thursday,weekday,1,0,31.1,0.25,12119.91,13146.45,18391.87,12158.29,15275.08
Hebbal,mixed,2026-04-09,Thursday,weekday,2,0,31.1,0.25,9457.45,10517.16,12119.91,10666.86,11393.39
Hebbal,mixed,2026-04-09,Thursday,weekday,3,0,31.1,0.25,8059.38,8764.3,9457.45,7848.32,8652.89
Hebbal,mixed,2026-04-09,Thursday,weekday,4,0,31.1,0.25,9817.57,10517.16,8059.38,9501.13,8780.25
Hebbal,mixed,2026-04-09,Thursday,weekday,5,0,31.1,0.25,13033.89,13146.45,9817.57,12506.47,11162.02
Hebbal,mixed,2026-04-09,Thursday,weekday,6,0,31.1,0.25,20999.8,21910.75,13033.89,19471.56,16252.73
Hebbal,mixed,2026-04-09,Thursday,weekday,7,0,31.1,0.25,32687.24,36810.06,20999.8,33351.91,27175.86
Hebbal,mixed,2026-04-09,Thursday,weekday,8,0,31.1,0.25,46219.64,52585.8,32687.24,53637.65,43162.44
Hebbal,mixed,2026-04-09,Thursday,weekday,9,0,31.1,0.25,50803.1,56967.95,46219.64,58391.52,52305.58
Hebbal,mixed,2026-04-09,Thursday,weekday,10,0,31.1,0.25,51010.02,54338.66,50803.1,50726.51,50764.81
Hebbal,mixed,2026-04-09,Thursday,weekday,11,0,31.1,0.25,53552.92,52585.8,51010.02,53473.54,52241.78
Hebbal,mixed,2026-04-09,Thursday,weekday,12,0,31.1,0.25,53741.87,55215.09,53552.92,52962.94,53257.93
Hebbal,mixed,2026-04-09,Thursday,weekday,13,0,31.1,0.25,50750.26,50832.94,53741.87,46628.76,50185.32
Hebbal,mixed,2026-04-09,Thursday,weekday,14,0,31.1,0.25,45661.25,48203.65,50750.26,47394.92,49072.59
Hebbal,mixed,2026-04-09,Thursday,weekday,15,0,31.1,0.25,48973.23,52585.8,45661.25,51355.01,48508.13
Hebbal,mixed,2026-04-09,Thursday,weekday,16,0,31.1,0.25,53202.97,59597.24,48973.23,61201.26,55087.25
Hebbal,mixed,2026-04-09,Thursday,weekday,17,0,31.1,0.25,69022.32,68361.54,53202.97,62658.73,57930.85
Hebbal,mixed,2026-04-09,Thursday,weekday,18,0,31.1,0.25,74163.49,92233.82,69022.32,72902.29,70962.3
Hebbal,mixed,2026-04-09,Thursday,weekday,19,0,31.1,0.25,64810.5,88978.51,74163.49,63539.13,68851.31
Hebbal,mixed,2026-04-09,Thursday,weekday,20,0,31.1,0.25,56870.62,73787.06,64810.5,53250.61,59030.56
Hebbal,mixed,2026-04-09,Thursday,weekday,21,0,31.1,0.25,43316.47,56425.4,56870.62,39959.03,48414.82
Hebbal,mixed,2026-04-09,Thursday,weekday,22,0,31.1,0.25,30650.45,31551.48,43316.47,32450.36,37883.42
Hebbal,mixed,2026-04-09,Thursday,weekday,23,0,31.1,0.25,23251.39,22787.18,30650.45,22751.67,26701.06
Hebbal,mixed,2026-04-10,Friday,weekday,0,0,30.3,0.25,18481.46,19281.46,23251.39,18391.87,20821.63
Hebbal,mixed,2026-04-10,Friday,weekday,1,0,30.3,0.25,11619.6,13146.45,18481.46,12119.91,15300.68
Hebbal,mixed,2026-04-10,Friday,weekday,2,0,30.3,0.25,9315.85,10517.16,11619.6,9457.45,10538.53
Hebbal,mixed,2026-04-10,Friday,weekday,3,0,30.3,0.25,7929.4,8764.3,9315.85,8059.38,8687.61
Hebbal,mixed,2026-04-10,Friday,weekday,4,0,30.3,0.25,9267.07,10517.16,7929.4,9817.57,8873.49
Hebbal,mixed,2026-04-10,Friday,weekday,5,0,30.3,0.25,13007.93,13146.45,9267.07,13033.89,11150.48
Hebbal,mixed,2026-04-10,Friday,weekday,6,0,30.3,0.25,21613.03,21910.75,13007.93,20999.8,17003.86
Hebbal,mixed,2026-04-10,Friday,weekday,7,0,30.3,0.25,33015.78,36810.06,21613.03,32687.24,27150.14
Hebbal,mixed,2026-04-10,Friday,weekday,8,0,30.3,0.25,52774.74,52585.8,33015.78,46219.64,39617.71
Hebbal,mixed,2026-04-10,Friday,weekday,9,0,30.3,0.25,51258.45,56967.95,52774.74,50803.1,51788.92
Hebbal,mixed,2026-04-10,Friday,weekday,10,0,30.3,0.25,50104.8,54338.66,51258.45,51010.02,51134.24
Hebbal,mixed,2026-04-10,Friday,weekday,11,0,30.3,0.25,48070.25,52585.8,50104.8,53552.92,51828.86
Hebbal,mixed,2026-04-10,Friday,weekday,12,0,30.3,0.25,51511.43,55215.09,48070.25,53741.87,50906.06
Hebbal,mixed,2026-04-10,Friday,weekday,13,0,30.3,0.25,46511.96,50832.94,51511.43,50750.26,51130.85
Hebbal,mixed,2026-04-10,Friday,weekday,14,0,30.3,0.25,45827.08,48203.65,46511.96,45661.25,46086.6
Hebbal,mixed,2026-04-10,Friday,weekday,15,0,30.3,0.25,49339.77,52585.8,45827.08,48973.23,47400.15
Hebbal,mixed,2026-04-10,Friday,weekday,16,0,30.3,0.25,61178.05,59597.24,49339.77,53202.97,51271.37
Hebbal,mixed,2026-04-10,Friday,weekday,17,0,30.3,0.25,60480.31,68361.54,61178.05,69022.32,65100.19
Hebbal,mixed,2026-04-10,Friday,weekday,18,0,30.3,0.25,66887.19,92233.82,60480.31,74163.49,67321.9
Hebbal,mixed,2026-04-10,Friday,weekday,19,0,30.3,0.25,63547.92,88978.51,66887.19,64810.5,65848.85
Hebbal,mixed,2026-04-10,Friday,weekday,20,0,30.3,0.25,57902.1,73787.06,63547.92,56870.62,60209.27
Hebbal,mixed,2026-04-10,Friday,weekday,21,0,30.3,0.25,40310.37,56425.4,57902.1,43316.47,50609.29
Hebbal,mixed,2026-04-10,Friday,weekday,22,0,30.3,0.25,31666.58,31551.48,40310.37,30650.45,35480.41
Hebbal,mixed,2026-04-10,Friday,weekday,23,0,30.3,0.25,21743.53,22787.18,31666.58,23251.39,27458.99
Hebbal,mixed,2026-04-11,Saturday,weekend,0,0,30.1,0.25,15762.63,16389.24,21743.53,18481.46,20112.49
Hebbal,mixed,2026-04-11,Saturday,weekend,1,0,30.1,0.25,10081.83,11174.48,15762.63,11619.6,13691.11
Hebbal,mixed,2026-04-11,Saturday,weekend,2,0,30.1,0.25,8102.08,8939.59,10081.83,9315.85,9698.84
Hebbal,mixed,2026-04-11,Saturday,weekend,3,0,30.1,0.25,6889.23,7449.65,8102.08,7929.4,8015.74
Hebbal,mixed,2026-04-11,Saturday,weekend,4,0,30.1,0.25,8641.25,8939.59,6889.23,9267.07,8078.15
Hebbal,mixed,2026-04-11,Saturday,weekend,5,0,30.1,0.25,10148.76,11174.48,8641.25,13007.93,10824.59
Hebbal,mixed,2026-04-11,Saturday,weekend,6,0,30.1,0.25,16648.44,18624.14,10148.76,21613.03,15880.9
Hebbal,mixed,2026-04-11,Saturday,weekend,7,0,30.1,0.25,32040.03,31288.55,16648.44,33015.78,24832.11
Hebbal,mixed,2026-04-11,Saturday,weekend,8,0,30.1,0.25,39313.62,44697.93,32040.03,52774.74,42407.38
Hebbal,mixed,2026-04-11,Saturday,weekend,9,0,30.1,0.25,48350.43,48422.76,39313.62,51258.45,45286.04
Hebbal,mixed,2026-04-11,Saturday,weekend,10,0,30.1,0.25,46015.67,46187.86,48350.43,50104.8,49227.62
Hebbal,mixed,2026-04-11,Saturday,weekend,11,0,30.1,0.25,41188.26,44697.93,46015.67,48070.25,47042.96
Hebbal,mixed,2026-04-11,Saturday,weekend,12,0,30.1,0.25,42092.05,46932.83,41188.26,51511.43,46349.85
Hebbal,mixed,2026-04-11,Saturday,weekend,13,0,30.1,0.25,38817.27,43208.0,42092.05,46511.96,44302.01
Hebbal,mixed,2026-04-11,Saturday,weekend,14,0,30.1,0.25,40254.67,40973.1,38817.27,45827.08,42322.18
Hebbal,mixed,2026-04-11,Saturday,weekend,15,0,30.1,0.25,43542.13,44697.93,40254.67,49339.77,44797.22
Hebbal,mixed,2026-04-11,Saturday,weekend,16,0,30.1,0.25,50427.97,50657.65,43542.13,61178.05,52360.09
Hebbal,mixed,2026-04-11,Saturday,weekend,17,0,30.1,0.25,59213.95,58107.31,50427.97,60480.31,55454.14
Hebbal,mixed,2026-04-11,Saturday,weekend,18,0,30.1,0.25,62158.65,78398.75,59213.95,66887.19,63050.57
Hebbal,mixed,2026-04-11,Saturday,weekend,19,0,30.1,0.25,54974.74,75631.74,62158.65,63547.92,62853.29
Hebbal,mixed,2026-04-11,Saturday,weekend,20,0,30.1,0.25,46264.95,62719.0,54974.74,57902.1,56438.42
Hebbal,mixed,2026-04-11,Saturday,weekend,21,0,30.1,0.25,38913.49,47961.59,46264.95,40310.37,43287.66
Hebbal,mixed,2026-04-11,Saturday,weekend,22,0,30.1,0.25,24353.7,26818.76,38913.49,31666.58,35290.04
Hebbal,mixed,2026-04-11,Saturday,weekend,23,0,30.1,0.25,17185.07,19369.1,24353.7,21743.53,23048.61
Hebbal,mixed,2026-04-12,Sunday,weekend,0,0,30.8,0.25,15365.37,16389.24,17185.07,15762.63,16473.85
Hebbal,mixed,2026-04-12,Sunday,weekend,1,0,30.8,0.25,11357.6,11174.48,15365.37,10081.83,12723.6
Hebbal,mixed,2026-04-12,Sunday,weekend,2,0,30.8,0.25,8718.57,8939.59,11357.6,8102.08,9729.84
Hebbal,mixed,2026-04-12,Sunday,weekend,3,0,30.8,0.25,6629.96,7449.65,8718.57,6889.23,7803.9
Hebbal,mixed,2026-04-12,Sunday,weekend,4,0,30.8,0.25,9123.97,8939.59,6629.96,8641.25,7635.6
Hebbal,mixed,2026-04-12,Sunday,weekend,5,0,30.8,0.25,10231.24,11174.48,9123.97,10148.76,9636.36
Hebbal,mixed,2026-04-12,Sunday,weekend,6,0,30.8,0.25,17275.29,18624.14,10231.24,16648.44,13439.84
Hebbal,mixed,2026-04-12,Sunday,weekend,7,0,30.8,0.25,29332.62,31288.55,17275.29,32040.03,24657.66
Hebbal,mixed,2026-04-12,Sunday,weekend,8,0,30.8,0.25,39512.79,44697.93,29332.62,39313.62,34323.12
Hebbal,mixed,2026-04-12,Sunday,weekend,9,0,30.8,0.25,46091.2,48422.76,39512.79,48350.43,43931.61
Hebbal,mixed,2026-04-12,Sunday,weekend,10,0,30.8,0.25,41337.3,46187.86,46091.2,46015.67,46053.43
Hebbal,mixed,2026-04-12,Sunday,weekend,11,0,30.8,0.25,41894.95,44697.93,41337.3,41188.26,41262.78
Hebbal,mixed,2026-04-12,Sunday,weekend,12,0,30.8,0.25,43630.26,46932.83,41894.95,42092.05,41993.5
Hebbal,mixed,2026-04-12,Sunday,weekend,13,0,30.8,0.25,42946.87,43208.0,43630.26,38817.27,41223.76
Hebbal,mixed,2026-04-12,Sunday,weekend,14,0,30.8,0.25,40914.85,40973.1,42946.87,40254.67,41600.77
Hebbal,mixed,2026-04-12,Sunday,weekend,15,0,30.8,0.25,40208.81,44697.93,40914.85,43542.13,42228.49
Hebbal,mixed,2026-04-12,Sunday,weekend,16,0,30.8,0.25,47215.26,50657.65,40208.81,50427.97,45318.39
Hebbal,mixed,2026-04-12,Sunday,weekend,17,0,30.8,0.25,54218.91,58107.31,47215.26,59213.95,53214.6
Hebbal,mixed,2026-04-12,Sunday,weekend,18,0,30.8,0.25,56943.16,78398.75,54218.91,62158.65,58188.78
Hebbal,mixed,2026-04-12,Sunday,weekend,19,0,30.8,0.25,60956.42,75631.74,56943.16,54974.74,55958.95
